CMD;Liste;Libellé liste;Code;Libellé code
05;D-093;Insuffisance cardiaque congestive;I50.11;Insuffisance ventriculaire gauche  avec fraction d éjection ventriculaire gauche [FEVG] inférieure à 50 et supérieure ou égale à 40
05;D-093;Insuffisance cardiaque congestive;I50.12;Insuffisance ventriculaire gauche  avec fraction d éjection ventriculaire gauche [FEVG] inférieure à 40
05;D-093;Insuffisance cardiaque congestive;I50.19;Insuffisance ventriculaire gauche  avec fraction d éjection ventriculaire gauche [FEVG] non précisée
05;D-093;Insuffisance cardiaque congestive;I50.9;Insuffisance cardiaque  sans précision
05;D-093;Insuffisance cardiaque congestive;R57.0;Choc cardiogénique
05;D-093;Insuffisance cardiaque congestive;R57.2;Choc septique
05;D-093;Insuffisance cardiaque congestive;R57.8;Autres chocs
05;D-093;Insuffisance cardiaque congestive;R57.9;Choc  sans précision
05;D-093;Insuffisance cardiaque congestive;R65.3;Syndrome de réponse inflammatoire systémique d origine non infectieuse avec défaillance d organe
05;D-102;Infarctus aigus du myocarde;I21.00;Infarctus (transmural aigu) du myocarde (de la paroi) antérieure  prise en charge initiale
05;D-102;Infarctus aigus du myocarde;I21.000;Infarctus (transmural aigu) du myocarde (de la paroi antérieure)  prise en charge initiale  infarctus de 24 heures ou moins
05;D-102;Infarctus aigus du myocarde;I21.10;Infarctus (transmural aigu) du myocarde (de la paroi inférieure)  prise en charge initiale
05;D-102;Infarctus aigus du myocarde;I21.100;Infarctus (transmural aigu) du myocarde de la paroi inférieure  prise en charge initiale  infarctus de 24 heures ou moins
05;D-102;Infarctus aigus du myocarde;I21.20;Infarctus (transmural aigu) du myocarde d autres localisations  prise en charge initiale
05;D-102;Infarctus aigus du myocarde;I21.200;Infarctus (transmural aigu) du myocarde d autres localisations  prise en charge initiale  infarctus de 24 heures ou moins
05;D-102;Infarctus aigus du myocarde;I21.30;Infarctus (transmural aigu) du myocarde de localisation non précisée  prise en charge initiale
05;D-102;Infarctus aigus du myocarde;I21.300;Infarctus (transmural aigu) du myocarde de localisation non précisée  prise en charge initiale  infarctus de 24 heures ou moins
05;D-102;Infarctus aigus du myocarde;I21.40;Infarctus sous endocardique (aigu du myocarde)  prise en charge initiale
05;D-102;Infarctus aigus du myocarde;I21.400;Infarctus sous endocardique (aigu du myocarde)  prise en charge initiale  infarctus de 24 heures ou moins
05;D-102;Infarctus aigus du myocarde;I21.90;Infarctus (aigu) du myocarde sans précision  prise en charge initiale
05;D-102;Infarctus aigus du myocarde;I21.900;Infarctus (aigu) du myocarde sans précision  prise en charge initiale  infarctus de 24 heures ou moins
05;D-102;Infarctus aigus du myocarde;I22.00;Infarctus du myocarde à répétition (de la paroi) antérieure  prise en charge initiale
05;D-102;Infarctus aigus du myocarde;I22.000;Infarctus du myocarde à répétition (de la paroi antérieure)  prise en charge initiale  infarctus de 24 heures ou moins
05;D-102;Infarctus aigus du myocarde;I22.10;Infarctus du myocarde à répétition  de la paroi inférieure  prise en charge initiale
05;D-102;Infarctus aigus du myocarde;I22.100;Infarctus du myocarde à répétition (de la paroi inférieure)  prise en charge initiale  infarctus de 24 heures ou moins
05;D-102;Infarctus aigus du myocarde;I22.80;Infarctus du myocarde à répétition d autres localisations  prise en charge initiale
05;D-102;Infarctus aigus du myocarde;I22.800;Infarctus du myocarde à répétition d autres localisations  prise en charge initiale  infarctus de 24 heures ou moins
05;D-102;Infarctus aigus du myocarde;I22.90;Infarctus du myocarde à répétition de localisation non précisée  prise en charge initiale
05;D-102;Infarctus aigus du myocarde;I22.900;Infarctus du myocarde à répétition de localisation non précisée  prise en charge initiale  infarctus de 24 heures ou moins
06;D-040;Tumeurs malignes de l appareil digestif;C15.0;Tumeur maligne de l oesophage cervical
06;D-040;Tumeurs malignes de l appareil digestif;C15.1;Tumeur maligne de l oesophage thoracique
06;D-040;Tumeurs malignes de l appareil digestif;C15.2;Tumeur maligne de l oesophage abdominal
06;D-040;Tumeurs malignes de l appareil digestif;C15.3;Tumeur maligne du tiers supérieur de l oesophage
06;D-040;Tumeurs malignes de l appareil digestif;C15.4;Tumeur maligne du tiers moyen de l oesophage
06;D-040;Tumeurs malignes de l appareil digestif;C15.5;Tumeur maligne du tiers inférieur de l oesophage
06;D-040;Tumeurs malignes de l appareil digestif;C15.8;Tumeur maligne à localisations contiguës de l oesophage
06;D-040;Tumeurs malignes de l appareil digestif;C15.9;Tumeur maligne de l oesophage  sans précision
06;D-040;Tumeurs malignes de l appareil digestif;C16.0;Tumeur maligne du cardia
06;D-040;Tumeurs malignes de l appareil digestif;C16.1;Tumeur maligne du fundus
06;D-040;Tumeurs malignes de l appareil digestif;C16.2;Tumeur maligne du corps de l estomac
06;D-040;Tumeurs malignes de l appareil digestif;C16.3;Tumeur maligne de l antre pylorique
06;D-040;Tumeurs malignes de l appareil digestif;C16.4;Tumeur maligne du pylore
06;D-040;Tumeurs malignes de l appareil digestif;C16.5;Tumeur maligne de la petite courbure de l estomac  sans précision
06;D-040;Tumeurs malignes de l appareil digestif;C16.6;Tumeur maligne de la grande courbure de l estomac  sans précision
06;D-040;Tumeurs malignes de l appareil digestif;C16.8;Tumeur maligne à localisations contiguës de l estomac
06;D-040;Tumeurs malignes de l appareil digestif;C16.9;Tumeur maligne de l estomac  sans précision
06;D-040;Tumeurs malignes de l appareil digestif;C16.9+0;Tumeur maligne de l estomac  familiale liée au gène CDH 1
06;D-040;Tumeurs malignes de l appareil digestif;C16.9+8;Tumeurs malignes de l estomac  autres et non précisées
06;D-040;Tumeurs malignes de l appareil digestif;C17.0;Tumeur maligne du duodénum
06;D-040;Tumeurs malignes de l appareil digestif;C17.1;Tumeur maligne du jéjunum
06;D-040;Tumeurs malignes de l appareil digestif;C17.2;Tumeur maligne de l iléon
06;D-040;Tumeurs malignes de l appareil digestif;C17.3;Tumeur maligne du diverticule de Meckel
06;D-040;Tumeurs malignes de l appareil digestif;C17.8;Tumeur maligne à localisations contiguës de l intestin grêle
06;D-040;Tumeurs malignes de l appareil digestif;C17.9;Tumeur maligne de l intestin grêle  sans précision
06;D-040;Tumeurs malignes de l appareil digestif;C26.8;Tumeur maligne à localisations contiguës de l appareil digestif
06;D-040;Tumeurs malignes de l appareil digestif;C45.1;Mésothéliome du péritoine
06;D-040;Tumeurs malignes de l appareil digestif;C46.71;Sarcome de Kaposi digestif
06;D-040;Tumeurs malignes de l appareil digestif;C48.1;Tumeur maligne des parties précisées du péritoine
06;D-040;Tumeurs malignes de l appareil digestif;C48.2;Tumeur maligne du péritoine  sans précision
06;D-040;Tumeurs malignes de l appareil digestif;C48.8;Tumeur maligne à localisations contiguës du rétropéritoine et du péritoine
06;D-040;Tumeurs malignes de l appareil digestif;C78.4;Tumeur maligne secondaire de l intestin grêle
06;D-040;Tumeurs malignes de l appareil digestif;C78.6;Tumeur maligne secondaire du rétropéritoine et du péritoine
06;D-040;Tumeurs malignes de l appareil digestif;Z40.02;Ablation prophylactique d organe de l appareil digestif
06;D-057;Explorations et surveillance;Z08.0;Examen de contrôle après traitement chirurgical d une tumeur maligne
06;D-057;Explorations et surveillance;Z08.1;Examen de contrôle après radiothérapie pour tumeur maligne
06;D-057;Explorations et surveillance;Z08.2;Examen de contrôle après chimiothérapie pour tumeur maligne
06;D-057;Explorations et surveillance;Z08.7;Examen de contrôle après traitements combinés pour tumeur maligne
06;D-057;Explorations et surveillance;Z08.8;Examen de contrôle après d autres traitements pour tumeur maligne
06;D-057;Explorations et surveillance;Z08.9;Examen de contrôle après traitement pour tumeur maligne  sans précision
06;D-057;Explorations et surveillance;Z09.0;Examen de contrôle après traitement chirurgical d autres affections
06;D-057;Explorations et surveillance;Z09.1;Examen de contrôle après radiothérapie pour d autres affections
06;D-057;Explorations et surveillance;Z09.2;Examen de contrôle après chimiothérapie pour d autres affections
06;D-057;Explorations et surveillance;Z09.3;Examen de contrôle après psychothérapie
06;D-057;Explorations et surveillance;Z09.4;Examen de contrôle après traitement d une fracture
06;D-057;Explorations et surveillance;Z09.7;Examen de contrôle après traitements combinés pour d autres affections
06;D-057;Explorations et surveillance;Z09.8;Examen de contrôle après d autres traitements pour d autres affections
06;D-057;Explorations et surveillance;Z09.9;Examen de contrôle après traitement pour une affection  sans précision
06;D-0601;Affections sévères du tube digestif;A04.7;Entérocolite à Clostridium difficile
06;D-0601;Affections sévères du tube digestif;K31.6;Fistule de l estomac et du duodénum
06;D-0601;Affections sévères du tube digestif;K57.0;Diverticulose de l intestin grêle  avec perforation et abcès
06;D-0601;Affections sévères du tube digestif;K57.2;Diverticulose du côlon  avec perforation et abcès
06;D-0601;Affections sévères du tube digestif;K57.4;Diverticulose du côlon et de l intestin grêle  avec perforation et abcès
06;D-0601;Affections sévères du tube digestif;K57.8;Diverticulose de l intestin (siège non précisé)  avec perforation et abcès
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A00.0;Choléra à Vibrio cholerae 01  biovar cholerae
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A00.1;Choléra à Vibrio cholerae 01  biovar El Tor
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A00.9;Choléra  sans précision
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A02.0;Entérite à Salmonella
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A03.0;Shigellose à Shigella dysenteriae
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A03.1;Shigellose à Shigella flexneri
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A03.2;Shigellose à Shigella boydii
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A03.3;Shigellose à Shigella sonnei
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A03.8;Autres shigelloses
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A03.9;Shigellose  sans précision
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A04.0;Infection entéropathogène à Escherichia coli
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A04.1;Infection entérotoxigène à Escherichia coli
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A04.2;Infection entéro invasive à Escherichia coli
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A04.3;Infection entéro hémorragique à Escherichia coli
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A04.4;Autres infections intestinales à Escherichia coli
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A04.5;Entérite à Campylobacter
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A04.6;Entérite à Yersinia enterocolitica
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A04.8;Autres infections intestinales bactériennes précisées
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A04.9;Infection intestinale bactérienne  sans précision
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A05.0;Intoxication alimentaire à staphylocoques
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A05.2;Intoxication alimentaire à Clostridium perfringens [Clostridium welchii]
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A05.3;Intoxication alimentaire à Vibrio parahaemolyticus
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A05.4;Intoxication alimentaire à Bacillus cereus
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A05.8;Autres intoxications bactériennes d origine alimentaire précisées
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A05.9;Intoxication bactérienne d origine alimentaire  sans précision
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A06.0;Dysenterie amibienne (aiguë)
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A06.1;Amibiase intestinale chronique
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A06.2;Colite amibienne non dysentérique
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A06.3;Amoebome (de l intestin)
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A07.0;Balantidiose
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A07.1;Giardiase [lambliase]
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A07.2;Cryptosporidiose
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A07.3;Infection à Isospora
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A07.8;Autres maladies intestinales précisées  à protozoaires
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A07.9;Maladie intestinale à protozoaires  sans précision
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A08.0;Entérite à rotavirus
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A08.1;Gastroentéropathie aigüe due à un norovirus
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A08.2;Entérite à adénovirus
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A08.3;Autres entérites virales
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A08.4;Infections intestinales virales  sans précision
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A08.5;Autres infections intestinales précisées
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A09.0;Gastroentérites et colites d origine infectieuse  autres et non précisées
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A09.9;Gastroentérites et colites d origine non précisée
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A21.3;Tularémie gastro intestinale
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A56.3;Infection à Chlamydia de l anus et du rectum
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;A60.1;Infection de la marge cutanée de l anus et du rectum  par le virus de l herpès
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B05.4;Rougeole avec complications intestinales
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B46.2;Mucormycose gastro intestinale
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B65.1;Schistosomiase due à Schistosoma mansoni [schistosomiase intestinale]
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B66.5;Fasciolopsiase
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B68.0;Infection à Taenia solium
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B68.1;Infection à Taenia saginata
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B68.9;Infection à Taenia  sans précision
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B69.9;Cysticercose  sans précision
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B71.0;Hyménolépiase
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B71.1;Infection à Dipylidium
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B71.8;Autres infections par cestodes  précisées
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B71.9;Infection par cestodes  sans précision
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B76.0;Ankylostomose
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B76.1;Nécatorose
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B76.8;Autres ankylostomiases
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B76.9;Ankylostomiase  sans précision
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B77.0;Ascaridiase avec complications intestinales
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B77.8;Ascaridiase avec autres complications
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B77.9;Ascaridiase  sans précision
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B78.0;Anguillulose intestinale
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B78.9;Anguillulose  sans précision
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B79;Infection à Trichuris trichiuria
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B80;Oxyurose
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B81.0;Anisakiase
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B81.1;Capillariose intestinale
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B81.2;Trichostrongylose
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B81.3;Angiostrongyloïdose [angiostrongylose] intestinale
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B81.4;Helminthiases intestinales mixtes
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B81.8;Autres helminthiases intestinales précisées
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B82.0;Helminthiase intestinale  sans précision
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;B82.9;Parasitose intestinale  sans précision
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;E73.0;Déficit congénital en lactase
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;E73.1;Déficit secondaire en lactase
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;E73.8;Autres intolérances au lactose
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;E73.9;Intolérance au lactose  sans précision
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;E74.1;Anomalies du métabolisme du fructose
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;E74.2;Anomalies du métabolisme du galactose
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;E74.3;Autres anomalies de l absorption intestinale des hydrates de carbone
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;E84.1;Fibrose kystique avec manifestations intestinales
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;I77.4;Syndrome de compression de l artère coeliaque
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K20;Oesophagite
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K21.0;Reflux gastro oesophagien avec oesophagite
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K21.9;Reflux gastro oesophagien (sans oesophagite)
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K22.0;Achalasie du cardia
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K22.1;Ulcère de l oesophage
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K22.2;Obstruction de l oesophage
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K22.3;Perforation de l oesophage
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K22.4;Dyskinésie de l oesophage
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K22.5;Diverticule acquis de l oesophage
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K22.7;Endobrachyoesophage
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K22.8;Autres maladies précisées de l oesophage
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K23.1;Méga oesophage au cours de la maladie de Chagas (B57 3)
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K23.80;Oesophagite herpétique (B00 8)
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K23.81;Oesophagite à candida (B37 8)
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K23.88;Atteintes de l oesophage au cours de maladies classées ailleurs  autres
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K29.1;Autres gastrites aiguës
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K29.2;Gastrite alcoolique
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K29.3;Gastrite chronique superficielle
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K29.4;Gastrite (chronique) atrophique
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K29.5;Gastrite chronique  sans précision
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K29.6;Autres gastrites
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K29.7;Gastrite  sans précision
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K29.8;Duodénite
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K29.9;Gastro duodénite  sans précision
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K30;Dyspepsie fonctionnelle
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K31.0;Dilatation aiguë de l estomac
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K31.2;Estomac en sablier et sténose de l estomac
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K31.3;Spasme du pylore  non classé ailleurs
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K31.4;Diverticule gastrique
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K31.8;Autres maladies précisées de l estomac et du duodénum
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K44.0;Hernie diaphragmatique  avec occlusion  sans gangrène
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K44.1;Hernie diaphragmatique  avec gangrène
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K44.9;Hernie diaphragmatique  (sans occlusion ni gangrène)
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K52.0;Gastro entérite et colite dues à une irradiation
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K52.1;Gastro entérite et colite toxiques
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K52.2;Gastro entérite et colite allergiques et alimentaires
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K52.3;Colite non infectieuse indéterminée
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K52.8;Autres gastro entérites et colites non infectieuses précisées
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K52.9;Gastro entérite et colite non infectieuses  sans précision
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K57.1;Diverticulose de l intestin grêle  (sans perforation ni abcès)
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K57.3;Diverticulose du côlon  (sans perforation ni abcès)
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K57.5;Diverticulose du côlon et de l intestin grêle  (sans perforation ni abcès)
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K57.9;Diverticulose de l intestin  (siège non précisé  sans perforation ni abcès)
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K58.1;Syndrome de l intestin irritable  avec diarrhée prédominante [SII D]
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K58.2;Syndrome de l intestin irritable  avec constipation prédominante [SII C]
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K58.3;Syndrome de l intestin irritable  avec troubles du transit mixtes [SII M]
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K58.8;Syndrome de l intestin irritable  autre et non précisé
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K59.1;Diarrhée fonctionnelle
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K59.3;Mégacôlon  non classé ailleurs
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K59.4;Spasme de l anus
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K62.7;Rectite due à un irradiation
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K90.0;Maladie coeliaque
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K90.1;Sprue tropicale
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K90.2;Syndrome de l anse borgne  non classé ailleurs
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K90.3;Stéatorrhée pancréatique
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K90.4;Malabsorption due à une intolérance  non classée ailleurs
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K90.8;Autres malabsorptions intestinales
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K90.9;Malabsorption intestinale  sans précision
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K91.0;Vomissements consécutifs à une intervention gastro intestinale
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K91.1;Syndromes consécutifs à une intervention gastrique
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K91.2;Malabsorption post chirurgicale  non classée ailleurs
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K93.1;Mégacôlon au cours de la maladie de Chagas (B57 3)
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K93.81;Atteintes de l estomac au cours de maladies classées ailleurs
06;D-0602;Autres gastroentérites et maladies diverses du tube digestif;K93.820;Colite à cytomégalovirus (B25 8)
06;D-0603;Douleurs abdominales;R10.0;Syndrome abdominal aigu
06;D-0603;Douleurs abdominales;R10.1;Douleur localisée à la partie supérieure de l abdomen
06;D-0603;Douleurs abdominales;R10.3;Douleur localisée à d autres parties inférieures de l abdomen
06;D-0603;Douleurs abdominales;R10.4;Douleurs abdominales  autres et non précisées
06;D-0604;Hémorragies digestives;I85.0;Varices oesophagiennes hémorragiques
06;D-0604;Hémorragies digestives;I98.3;Varices oesophagiennes hémorragiques au cours de maladies classées ailleurs
06;D-0604;Hémorragies digestives;K22.6;Syndrome de dilacération hémorragique gastro oesophagienne
06;D-0604;Hémorragies digestives;K25.0;Ulcère de l estomac aigu  avec hémorragie
06;D-0604;Hémorragies digestives;K25.2;Ulcère de l estomac aigu  avec hémorragie et perforation
06;D-0604;Hémorragies digestives;K25.4;Ulcère de l estomac chronique ou non précisé  avec hémorragie
06;D-0604;Hémorragies digestives;K25.6;Ulcère de l estomac chronique ou non précisé  avec hémorragie et perforation
06;D-0604;Hémorragies digestives;K26.0;Ulcère du duodénum aigu  avec hémorragie
06;D-0604;Hémorragies digestives;K26.2;Ulcère du duodénum aigu  avec hémorragie et perforation
06;D-0604;Hémorragies digestives;K26.4;Ulcère du duodénum chronique ou non précisé  avec hémorragie
06;D-0604;Hémorragies digestives;K26.6;Ulcère du duodénum chronique ou non précisé  avec hémorragie et perforation
06;D-0604;Hémorragies digestives;K27.0;Ulcère digestif  de siège non précisé  aigu avec hémorragie
06;D-0604;Hémorragies digestives;K27.2;Ulcère digestif  de siège non précisé  aigu avec hémorragie et perforation
06;D-0604;Hémorragies digestives;K27.4;Ulcère digestif  de siège non précisé  chronique ou non précisé  avec hémorragie
06;D-0604;Hémorragies digestives;K27.6;Ulcère digestif  de siège non précisé  chronique ou non précisé  avec hémorragie et perforation
06;D-0604;Hémorragies digestives;K28.0;Ulcère gastro jéjunal aigu  avec hémorragie
06;D-0604;Hémorragies digestives;K28.2;Ulcère gastro jéjunal aigu  avec hémorragie et perforation
06;D-0604;Hémorragies digestives;K28.4;Ulcère gastro jéjunal chronique ou non précisé  avec hémorragie
06;D-0604;Hémorragies digestives;K28.6;Ulcère gastro jéjunal chronique ou non précisé  avec hémorragie et perforation
06;D-0604;Hémorragies digestives;K29.0;Gastrite hémorragique aiguë
06;D-0604;Hémorragies digestives;K62.5;Hémorragie de l anus et du rectum
06;D-0604;Hémorragies digestives;K92.0;Hématémèse
06;D-0604;Hémorragies digestives;K92.1;Mélaena
06;D-0604;Hémorragies digestives;K92.2;Hémorragie gastro intestinale  sans précision
06;D-0605;Tumeurs malignes de l oesophage et de l estomac;C15.0;Tumeur maligne de l oesophage cervical
06;D-0605;Tumeurs malignes de l oesophage et de l estomac;C15.1;Tumeur maligne de l oesophage thoracique
06;D-0605;Tumeurs malignes de l oesophage et de l estomac;C15.2;Tumeur maligne de l oesophage abdominal
06;D-0605;Tumeurs malignes de l oesophage et de l estomac;C15.3;Tumeur maligne du tiers supérieur de l oesophage
06;D-0605;Tumeurs malignes de l oesophage et de l estomac;C15.4;Tumeur maligne du tiers moyen de l oesophage
06;D-0605;Tumeurs malignes de l oesophage et de l estomac;C15.5;Tumeur maligne du tiers inférieur de l oesophage
06;D-0605;Tumeurs malignes de l oesophage et de l estomac;C15.8;Tumeur maligne à localisations contiguës de l oesophage
06;D-0605;Tumeurs malignes de l oesophage et de l estomac;C15.9;Tumeur maligne de l oesophage  sans précision
06;D-0605;Tumeurs malignes de l oesophage et de l estomac;C16.0;Tumeur maligne du cardia
06;D-0605;Tumeurs malignes de l oesophage et de l estomac;C16.1;Tumeur maligne du fundus
